Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-22 21:50:37.528607,4,DROP,Neutral,-0.35428062,0,2
2025-05-22 21:50:37.596015,4,DROP,Negative,-0.4305167,0,2
2025-05-22 21:50:37.665594,4,DROP,Neutral,-0.29452842,0,2
2025-05-22 21:50:37.733505,4,DROP,Neutral,-0.3322116,0,2
2025-05-22 21:50:37.796177,4,DROP,Neutral,-0.31600368,0,2
2025-05-22 21:50:37.862339,5,MOVEMENT,Neutral,-0.32015097,0,2
2025-05-22 21:50:37.931743,5,MOVEMENT,Neutral,-0.34440023,451.2340937411343,2
2025-05-22 21:50:37.996879,5,MOVEMENT,Neutral,-0.3652181,51.97264721241249,2
2025-05-22 21:50:38.062212,5,MOVEMENT,Neutral,-0.39051408,64.94571216896429,2
2025-05-22 21:50:38.127581,5,MOVEMENT,Neutral,-0.3566735,26.58843970180654,2
2025-05-22 21:50:38.197224,5,MOVEMENT,Neutral,-0.38260752,90.61004307891888,2
2025-05-22 21:50:38.261699,5,MOVEMENT,Neutral,-0.3281982,173.42705953194914,2
2025-05-22 21:50:38.327990,5,MOVEMENT,Neutral,-0.30409345,240.51724938942618,2
2025-05-22 21:50:38.396762,5,MOVEMENT,Neutral,-0.32161307,269.77734640558054,2
2025-05-22 21:50:38.462335,5,MOVEMENT,Neutral,-0.34480172,310.1041675013394,2
2025-05-22 21:50:38.527829,5,MOVEMENT,Neutral,-0.38461185,360.1903158407723,2
2025-05-22 21:50:38.596808,5,MOVEMENT,Neutral,-0.36786172,393.0387596487847,2
2025-05-22 21:50:38.665742,5,MOVEMENT,Neutral,-0.41961998,432.102228549612,2
2025-05-22 21:50:38.729949,5,MOVEMENT,Neutral,-0.34961176,441.8626857198512,2
2025-05-22 21:50:38.799688,5,MOVEMENT,Neutral,-0.34782404,469.18258225249156,2
2025-05-22 21:50:38.866528,5,MOVEMENT,Neutral,-0.39198685,474.16061436270525,2
2025-05-22 21:50:38.929414,5,MOVEMENT,Neutral,-0.34055436,494.93329849443734,2
2025-05-22 21:50:39.000126,5,MOVEMENT,Neutral,-0.37846768,513.9603989839094,2
2025-05-22 21:50:39.067694,5,MOVEMENT,Neutral,-0.34162283,533.3723101124956,2
2025-05-22 21:50:39.132012,5,MOVEMENT,Neutral,-0.37088612,528.5693077441899,2
2025-05-22 21:50:39.200557,5,MOVEMENT,Neutral,-0.36855543,542.7373764400072,2
2025-05-22 21:50:39.265124,5,MOVEMENT,Neutral,-0.3194688,555.5226197242933,2
2025-05-22 21:50:39.329809,5,MOVEMENT,Negative,-0.4126925,567.6872703733286,2
2025-05-22 21:50:39.400204,5,MOVEMENT,Negative,-0.5358242,562.659363927833,2
2025-05-22 21:50:39.467013,5,MOVEMENT,Negative,-0.47793657,554.848198313075,2
2025-05-22 21:50:39.530995,5,MOVEMENT,Negative,-0.4713331,544.2161219881542,2
2025-05-22 21:50:39.596192,5,MOVEMENT,Neutral,-0.4421967,529.6335652847655,2
2025-05-22 21:50:39.665727,5,DROP,Neutral,-0.41142613,0,3
2025-05-22 21:50:39.729153,5,DROP,Neutral,-0.36010784,0,3
2025-05-22 21:50:39.801196,5,DROP,Neutral,-0.38403928,0,3
2025-05-22 21:50:39.864570,5,DROP,Neutral,-0.37752238,0,3
2025-05-22 21:50:39.932394,5,DROP,Neutral,-0.35453355,0,3
2025-05-22 21:50:40.000323,5,DROP,Neutral,-0.37061107,0,3
2025-05-22 21:50:40.066380,5,DROP,Neutral,-0.36215553,0,3
2025-05-22 21:50:40.133085,5,DROP,Neutral,-0.4255134,0,3
2025-05-22 21:50:40.197704,5,DROP,Neutral,-0.33212534,0,3
2025-05-22 21:50:40.268006,5,DROP,Neutral,-0.3149082,0,3
2025-05-22 21:50:40.332630,5,DROP,Neutral,-0.34402782,0,3
2025-05-22 21:50:40.400630,5,DROP,Neutral,-0.3455768,0,3
2025-05-22 21:50:40.466724,5,DROP,Neutral,-0.34416983,0,3
2025-05-22 21:50:40.532159,5,DROP,Neutral,-0.33292264,0,3
2025-05-22 21:50:40.597677,5,DROP,Neutral,-0.34637544,0,3
2025-05-22 21:50:40.667311,5,DROP,Neutral,-0.3283092,0,3
2025-05-22 21:50:40.731515,5,DROP,Neutral,-0.33302474,0,3
2025-05-22 21:50:40.796616,6,MOVEMENT,Neutral,-0.33056372,0,3
2025-05-22 21:50:40.862864,6,MOVEMENT,Neutral,-0.32068437,34.086444514182574,3
2025-05-22 21:50:40.930799,6,MOVEMENT,Neutral,-0.31930542,80.55950908915123,3
2025-05-22 21:50:40.999587,6,MOVEMENT,Neutral,-0.30589706,101.3224612614792,3
2025-05-22 21:50:41.064753,6,MOVEMENT,Neutral,-0.34152174,118.64834878481557,3
2025-05-22 21:50:41.134485,6,MOVEMENT,Neutral,-0.36318836,147.4990097731537,3
2025-05-22 21:50:41.201444,6,MOVEMENT,Neutral,-0.34061676,186.24902174008332,3
2025-05-22 21:50:41.264932,6,MOVEMENT,Neutral,-0.35039708,252.33515555420038,3
2025-05-22 21:50:41.333539,6,MOVEMENT,Neutral,-0.38508236,307.8753312094173,3
2025-05-22 21:50:41.402698,6,MOVEMENT,Neutral,-0.37279677,353.36573949339123,3
2025-05-22 21:50:41.465190,6,MOVEMENT,Neutral,-0.3658651,381.1848863232318,3
2025-05-22 21:50:41.530583,6,MOVEMENT,Neutral,-0.3944991,415.17702313795667,3
2025-05-22 21:50:41.602430,6,MOVEMENT,Neutral,-0.38869017,457.07990676483166,3
2025-05-22 21:50:41.666120,6,MOVEMENT,Neutral,-0.3901924,467.05524740553835,3
2025-05-22 21:50:41.730761,6,MOVEMENT,Neutral,-0.3458327,478.09378905670707,3
2025-05-22 21:50:41.796831,6,MOVEMENT,Neutral,-0.35063204,507.077132036743,3
2025-05-22 21:50:41.864729,6,MOVEMENT,Neutral,-0.31699818,527.9194058904159,3
2025-05-22 21:50:41.931359,6,MOVEMENT,Neutral,-0.34428042,554.512875701915,3
2025-05-22 21:50:41.997398,6,MOVEMENT,Neutral,-0.38378108,558.9141474210212,3
2025-05-22 21:50:42.062967,6,MOVEMENT,Neutral,-0.35628283,569.3775349255327,3
2025-05-22 21:50:42.135160,6,MOVEMENT,Neutral,-0.37472627,575.6185441011064,3
2025-05-22 21:50:42.198618,6,MOVEMENT,Neutral,-0.3741112,573.5670963175744,3
2025-05-22 21:50:42.262869,6,MOVEMENT,Neutral,-0.40979967,571.7694565353764,3
2025-05-22 21:50:42.332069,6,MOVEMENT,Neutral,-0.4441662,557.4058519424582,3
2025-05-22 21:50:42.401627,6,MOVEMENT,Neutral,-0.38687104,540.5385815515407,3
2025-05-22 21:50:42.465981,6,MOVEMENT,Neutral,-0.41042268,528.3765905374487,3
2025-05-22 21:50:42.531420,6,DROP,Neutral,-0.3880893,0,4
2025-05-22 21:50:42.599692,6,DROP,Negative,-0.49107027,0,4
