Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-16 17:31:35.706221,5,MOVEMENT,Neutral,-0.2331388,192.10789857432093,3
2025-05-16 17:31:35.771960,5,MOVEMENT,Negative,-0.28798124,210.5125134609359,3
2025-05-16 17:31:35.839399,5,MOVEMENT,Neutral,-0.16478118,240.31710903833408,3
2025-05-16 17:31:35.906417,5,MOVEMENT,Neutral,-0.061382636,262.20797502343896,3
2025-05-16 17:31:35.972492,5,MOVEMENT,Neutral,-0.035015848,288.42434783797955,3
2025-05-16 17:31:36.038875,5,MOVEMENT,Neutral,-0.14263487,311.71509548096356,3
2025-05-16 17:31:36.105218,5,MOVEMENT,Neutral,0.023515183,334.67231835835025,3
2025-05-16 17:31:36.172276,5,MOVEMENT,Neutral,0.040969167,355.5718352116472,3
2025-05-16 17:31:36.238838,5,MOVEMENT,Neutral,-0.0022472125,377.45696673239763,3
2025-05-16 17:31:36.305283,5,MOVEMENT,Neutral,-0.19178489,400.40002352261024,3
2025-05-16 17:31:36.371259,5,MOVEMENT,Neutral,-0.12469971,402.82125040035635,3
2025-05-16 17:31:36.439619,5,MOVEMENT,Neutral,-0.154595,425.8635169489806,3
2025-05-16 17:31:36.502777,5,MOVEMENT,Neutral,-0.16074148,433.1520533160758,3
2025-05-16 17:31:36.572787,5,MOVEMENT,Neutral,-0.32596934,453.8639096225371,3
2025-05-16 17:31:36.639547,5,MOVEMENT,Neutral,-0.081666335,460.9586151298972,3
2025-05-16 17:31:36.705821,5,MOVEMENT,Neutral,-0.07452879,474.30926977885406,3
2025-05-16 17:31:36.771949,5,MOVEMENT,Neutral,-0.103945166,477.49627632332925,3
2025-05-16 17:31:36.839243,5,MOVEMENT,Neutral,-0.11023856,480.95295734746304,3
2025-05-16 17:31:36.905457,5,MOVEMENT,Neutral,0.02470363,481.2917442500307,3
2025-05-16 17:31:36.972153,5,MOVEMENT,Neutral,-0.00045745075,486.0767623935238,3
2025-05-16 17:31:37.040824,5,MOVEMENT,Neutral,-0.04692681,483.6358542730115,3
2025-05-16 17:31:37.099717,5,MOVEMENT,Neutral,-0.16698629,480.5337485084389,3
2025-05-16 17:31:37.173446,5,MOVEMENT,Neutral,-0.11018917,475.3957675981398,3
2025-05-16 17:31:37.234209,5,MOVEMENT,Neutral,-0.09187524,467.9544171084141,3
2025-05-16 17:31:37.305734,5,DROP,Neutral,-0.08109196,0,4
2025-05-16 17:31:37.373353,5,DROP,Neutral,-0.113436766,0,4
2025-05-16 17:31:37.439342,5,DROP,Neutral,-0.10304412,0,4
2025-05-16 17:31:37.501263,5,DROP,Neutral,-0.12575755,0,4
2025-05-16 17:31:37.574176,5,DROP,Neutral,-0.11600464,0,4
2025-05-16 17:31:37.640098,5,DROP,Neutral,-0.07544789,0,4
2025-05-16 17:31:37.706481,5,DROP,Neutral,-0.011345819,0,4
2025-05-16 17:31:37.773230,5,DROP,Neutral,-0.15033595,0,4
2025-05-16 17:31:37.837214,5,DROP,Neutral,-0.071973525,0,4
2025-05-16 17:31:37.907384,5,DROP,Negative,-0.097045176,0,4
2025-05-16 17:31:37.973880,5,DROP,Negative,-0.24365845,0,4
2025-05-16 17:31:38.040193,5,DROP,Negative,-0.2828826,0,4
2025-05-16 17:31:38.106643,5,DROP,Neutral,-0.24270993,0,4
2025-05-16 17:31:38.173612,5,DROP,Neutral,-0.07719765,0,4
2025-05-16 17:31:38.240626,5,DROP,Negative,-0.15306559,0,4
