Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-21 20:37:02.493510,1,MOVEMENT,Negative,-0.2969449,0,0
2025-05-21 20:37:02.557065,1,MOVEMENT,Negative,-0.2974472,47.61385615262102,0
2025-05-21 20:37:02.627662,1,MOVEMENT,Neutral,-0.30246067,27.68172982118858,0
2025-05-21 20:37:02.694315,1,MOVEMENT,Neutral,-0.2790655,31.977721870515204,0
2025-05-21 20:37:02.761788,1,MOVEMENT,Neutral,-0.26210707,73.86976321165213,0
2025-05-21 20:37:02.826033,1,MOVEMENT,Neutral,-0.2234297,77.65338072919559,0
2025-05-21 20:37:02.896215,1,MOVEMENT,Neutral,-0.24019197,50.16264003320014,0
2025-05-21 20:37:02.962078,1,MOVEMENT,Neutral,-0.23028386,74.64121495343123,0
2025-05-21 20:37:03.026860,1,MOVEMENT,Neutral,-0.18695815,97.60546887724054,0
2025-05-21 20:37:03.095006,1,MOVEMENT,Neutral,-0.17273441,87.61602483793426,0
2025-05-21 20:37:03.161212,1,MOVEMENT,Neutral,-0.21567559,114.59397632676594,0
2025-05-21 20:37:03.228385,1,MOVEMENT,Neutral,-0.17124376,127.72511768157939,0
2025-05-21 20:37:03.294507,1,MOVEMENT,Neutral,-0.26821956,144.39757308297743,0
2025-05-21 20:37:03.361316,1,MOVEMENT,Negative,-0.31298554,168.60707870734683,0
2025-05-21 20:37:03.428519,1,MOVEMENT,Neutral,-0.21728213,192.97818773281963,0
2025-05-21 20:37:03.495375,1,MOVEMENT,Neutral,-0.13145141,195.45299286999443,0
2025-05-21 20:37:03.561603,1,MOVEMENT,Neutral,-0.15463594,205.83147718196216,0
2025-05-21 20:37:03.628024,1,MOVEMENT,Neutral,-0.2130154,216.18635507329594,0
2025-05-21 20:37:03.695498,1,MOVEMENT,Neutral,-0.16056243,238.44268668964108,0
2025-05-21 20:37:03.761829,1,MOVEMENT,Neutral,-0.20063949,252.57949818806892,0
2025-05-21 20:37:03.828673,1,MOVEMENT,Neutral,-0.23414376,247.7214624072471,0
2025-05-21 20:37:03.896034,1,MOVEMENT,Neutral,-0.22544092,261.3075615872154,0
2025-05-21 20:37:03.961222,1,MOVEMENT,Neutral,-0.22999343,272.3413173383793,0
2025-05-21 20:37:04.028543,1,MOVEMENT,Negative,-0.24650808,266.1352650777416,0
2025-05-21 20:37:04.094756,1,MOVEMENT,Neutral,-0.04939098,271.70191279176265,0
2025-05-21 20:37:04.159245,1,MOVEMENT,Neutral,-0.109509744,275.3752629422886,0
2025-05-21 20:37:04.228847,1,MOVEMENT,Neutral,-0.19497113,284.01884623566497,0
2025-05-21 20:37:04.292693,1,MOVEMENT,Neutral,-0.17351061,289.212886791307,0
