Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-16 17:51:31,K,Neutral,189.55,12.32
2025-05-16 17:51:31,K,Neutral,1508.76,11.80
2025-05-16 17:51:31,K,Neutral,91.81,11.31
2025-05-16 17:51:31,K,Neutral,1381.75,11.44
2025-05-16 17:51:31,K,Neutral,725.28,11.76
2025-05-16 17:51:31,K,Neutral,348.06,11.89
2025-05-16 17:51:31,K,Neutral,786.30,11.78
2025-05-16 17:51:32,K,Neutral,1625.62,11.34
2025-05-16 17:51:32,K,Neutral,21.37,10.94
2025-05-16 17:51:32,K,Neutral,1241.47,10.84
2025-05-16 17:51:32,K,Neutral,746.79,10.80
2025-05-16 17:51:32,K,Neutral,563.50,10.71
2025-05-16 17:51:32,K,Neutral,943.32,10.47
2025-05-16 17:51:32,K,Neutral,820.09,10.42
2025-05-16 17:51:32,K,Neutral,494.00,10.36
2025-05-16 17:51:32,K,Neutral,566.31,10.36
2025-05-16 17:51:32,K,Neutral,241.10,10.40
2025-05-16 17:51:32,K,Neutral,497.06,10.37
2025-05-16 17:51:32,K,Neutral,153.36,10.32
2025-05-16 17:51:32,K,Neutral,193.23,10.28
2025-05-16 17:51:32,K,Neutral,169.94,10.27
2025-05-16 17:51:33,K,Neutral,30.03,10.26
2025-05-16 17:51:33,K,Neutral,31.01,10.25
2025-05-16 17:51:33,K,Neutral,45.62,10.24
2025-05-16 17:51:33,K,Neutral,101.04,10.23
2025-05-16 17:51:33,K,Neutral,131.59,10.23
2025-05-16 17:51:33,K,Neutral,96.54,10.23
2025-05-16 17:51:33,K,Neutral,111.35,10.25
2025-05-16 17:51:33,K,Neutral,62.70,10.27
2025-05-16 17:51:33,K,Neutral,65.06,10.29
2025-05-16 17:51:33,K,Neutral,30.19,10.32
2025-05-16 17:51:33,K,Neutral,46.04,10.35
2025-05-16 17:51:33,K,Neutral,319.64,10.42
2025-05-16 17:51:33,K,Neutral,316.82,10.57
2025-05-16 17:51:33,K,Neutral,94.01,10.73
2025-05-16 17:51:33,K,Neutral,15.28,10.89
2025-05-16 17:51:34,K,Neutral,46.69,11.05
2025-05-16 17:51:34,K,Neutral,0.00,11.21
2025-05-16 17:51:34,K,Neutral,15.21,11.36
2025-05-16 17:51:34,K,Neutral,54.98,11.52
2025-05-16 17:51:34,K,Neutral,318.89,11.68
2025-05-16 17:51:34,K,Neutral,934.72,11.83
2025-05-16 17:51:34,K,Neutral,1231.82,11.74
2025-05-16 17:51:34,K,Neutral,635.15,11.59
2025-05-16 17:51:34,K,Neutral,224.69,11.51
2025-05-16 17:51:34,K,Neutral,352.97,11.48
2025-05-16 17:51:34,K,Neutral,327.41,11.45
2025-05-16 17:51:34,K,Neutral,266.69,11.43
2025-05-16 17:51:34,K,Neutral,411.15,11.42
2025-05-16 17:51:34,K,Neutral,832.00,11.47
2025-05-16 17:51:34,K,Neutral,397.59,11.62
2025-05-16 17:51:35,K,Neutral,1677.56,11.47
2025-05-16 17:51:35,K,Neutral,970.60,11.48
2025-05-16 17:51:35,K,Neutral,666.70,11.45
2025-05-16 17:51:35,K,Neutral,692.99,11.45
2025-05-16 17:51:35,K,Negative,715.34,11.53
2025-05-16 17:51:35,K,Positive,773.77,11.71
2025-05-16 17:51:35,K,Positive,1077.46,11.74
2025-05-16 17:51:35,K,Positive,300.17,11.71
2025-05-16 17:51:35,K,Positive,831.13,11.76
2025-05-16 17:51:35,K,Positive,618.74,11.85
2025-05-16 17:51:35,K,Positive,34.34,11.94
2025-05-16 17:51:35,K,Positive,1502.91,11.95
2025-05-16 17:51:35,K,Positive,795.56,11.94
2025-05-16 17:51:35,K,Positive,370.37,11.91
2025-05-16 17:51:35,K,Positive,823.48,11.92
2025-05-16 17:51:36,K,Positive,583.99,12.00
2025-05-16 17:51:36,K,Positive,379.38,12.07
2025-05-16 17:51:36,K,Positive,1252.92,12.09
2025-05-16 17:51:36,K,Positive,488.64,12.07
2025-05-16 17:51:36,K,Positive,857.35,12.10
2025-05-16 17:51:36,K,Positive,388.16,12.20
2025-05-16 17:51:36,K,Positive,1462.99,12.17
2025-05-16 17:51:36,K,Positive,1166.99,12.18
2025-05-16 17:51:36,K,Positive,720.79,12.17
2025-05-16 17:51:36,K,Positive,699.68,12.25
2025-05-16 17:51:36,K,Positive,593.93,12.42
2025-05-16 17:51:36,K,Positive,1178.77,12.45
2025-05-16 17:51:36,K,Positive,801.11,12.45
2025-05-16 17:51:36,K,Positive,830.42,12.46
2025-05-16 17:51:36,K,Positive,275.24,12.53
2025-05-16 17:51:37,K,Positive,1070.68,12.58
2025-05-16 17:51:37,K,Positive,767.67,12.58
2025-05-16 17:51:37,K,Positive,839.80,12.60
2025-05-16 17:51:37,K,Positive,365.68,12.69
2025-05-16 17:51:37,K,Positive,1178.01,12.74
2025-05-16 17:51:37,K,Positive,735.05,12.73
2025-05-16 17:51:37,K,Positive,945.32,12.75
2025-05-16 17:51:37,K,Positive,375.64,12.84
2025-05-16 17:51:37,K,Positive,752.09,12.93
2025-05-16 17:51:37,K,Positive,602.84,12.93
2025-05-16 17:51:37,K,Positive,604.84,12.95
2025-05-16 17:51:37,K,Positive,543.01,13.05
2025-05-16 17:51:37,K,Positive,826.23,13.08
2025-05-16 17:51:37,K,Positive,656.93,13.15
2025-05-16 17:51:37,K,Positive,424.30,13.18
2025-05-16 17:51:38,K,Positive,195.02,13.20
2025-05-16 17:51:38,L,Positive,0.00,0.00
2025-05-16 17:51:38,L,Positive,395.07,36.48
2025-05-16 17:51:38,L,Positive,1325.86,31.97
2025-05-16 17:51:38,L,Positive,286.00,32.14
2025-05-16 17:51:38,L,Positive,746.47,33.14
2025-05-16 17:51:38,L,Positive,503.39,34.13
2025-05-16 17:51:38,L,Positive,85.33,34.53
2025-05-16 17:51:38,L,Positive,190.47,34.61
2025-05-16 17:51:38,L,Positive,96.96,34.61
2025-05-16 17:51:38,L,Positive,32.79,34.63
2025-05-16 17:51:38,L,Positive,202.93,34.87
2025-05-16 17:51:38,L,Positive,233.89,35.08
2025-05-16 17:51:38,L,Positive,763.73,34.62
2025-05-16 17:51:38,L,Positive,384.33,34.72
2025-05-16 17:51:39,L,Positive,753.01,35.10
2025-05-16 17:51:39,L,Positive,244.43,35.17
2025-05-16 17:51:39,L,Positive,580.62,34.97
2025-05-16 17:51:39,L,Positive,336.19,35.15
2025-05-16 17:51:39,L,Positive,717.97,35.51
2025-05-16 17:51:39,L,Positive,455.64,35.53
2025-05-16 17:51:39,L,Positive,438.23,35.38
2025-05-16 17:51:39,L,Positive,448.02,35.55
2025-05-16 17:51:39,L,Positive,549.22,35.82
2025-05-16 17:51:39,L,Positive,349.24,35.84
2025-05-16 17:51:39,L,Positive,856.29,35.31
2025-05-16 17:51:39,L,Positive,771.67,35.36
2025-05-16 17:51:39,L,Positive,516.58,35.61
2025-05-16 17:51:39,L,Positive,308.95,35.87
2025-05-16 17:51:39,L,Positive,811.39,35.66
2025-05-16 17:51:40,L,Positive,750.00,35.56
2025-05-16 17:51:40,L,Positive,372.03,35.64
2025-05-16 17:51:40,L,Positive,861.93,35.84
2025-05-16 17:51:40,L,Positive,135.36,35.99
2025-05-16 17:51:40,L,Positive,1237.75,35.89
2025-05-16 17:51:40,L,Positive,371.22,35.94
2025-05-16 17:51:40,L,Positive,752.83,36.09
2025-05-16 17:51:40,L,Positive,297.17,36.21
2025-05-16 17:51:40,L,Positive,1046.26,35.86
2025-05-16 17:51:40,L,Positive,749.24,35.69
2025-05-16 17:51:40,L,Positive,457.63,35.71
2025-05-16 17:51:40,L,Positive,852.77,35.81
2025-05-16 17:51:40,L,Positive,395.37,35.91
2025-05-16 17:51:40,L,Positive,411.63,35.85
2025-05-16 17:51:41,L,Positive,1062.57,35.53
2025-05-16 17:51:41,L,Positive,1348.04,35.13
2025-05-16 17:51:41,L,Positive,426.07,34.75
2025-05-16 17:51:41,L,Positive,238.17,34.45
