Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:01,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,0.00,0.00
2025-05-22 21:53:02,A,Neutral,82.85,0.59
2025-05-22 21:53:02,A,Neutral,105.88,0.82
2025-05-22 21:53:02,A,Neutral,47.80,1.00
2025-05-22 21:53:02,A,Neutral,33.92,1.23
2025-05-22 21:53:02,A,Neutral,33.45,1.29
2025-05-22 21:53:02,A,Neutral,15.19,1.30
2025-05-22 21:53:03,A,Neutral,21.25,1.25
2025-05-22 21:53:03,A,Neutral,15.09,1.18
2025-05-22 21:53:03,A,Neutral,30.31,1.11
2025-05-22 21:53:03,A,Neutral,87.89,1.03
2025-05-22 21:53:03,A,Neutral,67.16,0.96
2025-05-22 21:53:03,A,Neutral,109.04,0.91
2025-05-22 21:53:03,A,Neutral,128.93,0.86
2025-05-22 21:53:03,A,Neutral,134.48,0.82
2025-05-22 21:53:03,A,Neutral,115.24,0.76
2025-05-22 21:53:03,A,Neutral,129.57,0.74
2025-05-22 21:53:03,A,Neutral,108.91,0.73
2025-05-22 21:53:03,A,Neutral,165.90,0.72
2025-05-22 21:53:03,A,Neutral,173.41,0.70
2025-05-22 21:53:03,A,Neutral,0.00,0.70
2025-05-22 21:53:04,A,Neutral,0.00,0.70
2025-05-22 21:53:04,A,Neutral,154.46,0.66
2025-05-22 21:53:04,A,Neutral,159.74,0.63
2025-05-22 21:53:04,A,Neutral,196.19,0.62
2025-05-22 21:53:04,A,Neutral,147.88,0.60
2025-05-22 21:53:04,A,Neutral,187.81,0.62
2025-05-22 21:53:04,A,Neutral,149.02,0.63
2025-05-22 21:53:04,A,Neutral,0.00,0.63
2025-05-22 21:53:04,A,Neutral,0.00,0.63
2025-05-22 21:53:04,A,Neutral,0.00,0.63
2025-05-22 21:53:04,A,Neutral,123.84,0.68
2025-05-22 21:53:04,A,Neutral,95.62,0.74
2025-05-22 21:53:04,A,Neutral,96.69,0.77
2025-05-22 21:53:04,A,Neutral,66.47,0.81
2025-05-22 21:53:04,A,Neutral,67.21,0.86
2025-05-22 21:53:05,A,Neutral,32.41,0.91
2025-05-22 21:53:05,A,Neutral,62.55,0.95
2025-05-22 21:53:05,A,Neutral,54.55,0.98
2025-05-22 21:53:05,A,Neutral,67.46,1.00
2025-05-22 21:53:05,A,Neutral,78.64,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,0.00,1.01
2025-05-22 21:53:05,A,Neutral,54.33,1.04
2025-05-22 21:53:06,A,Neutral,64.64,1.05
2025-05-22 21:53:06,A,Neutral,63.52,1.05
2025-05-22 21:53:06,A,Neutral,62.17,1.04
2025-05-22 21:53:06,A,Neutral,68.00,1.01
2025-05-22 21:53:06,A,Neutral,42.29,0.99
2025-05-22 21:53:06,A,Neutral,54.71,0.97
2025-05-22 21:53:06,A,Neutral,47.75,0.96
2025-05-22 21:53:06,A,Neutral,42.56,0.94
2025-05-22 21:53:06,A,Neutral,0.00,0.94
2025-05-22 21:53:06,A,Neutral,0.00,0.94
2025-05-22 21:53:06,A,Neutral,77.30,0.94
2025-05-22 21:53:06,A,Neutral,87.57,0.93
2025-05-22 21:53:06,A,Neutral,67.74,0.93
2025-05-22 21:53:06,A,Neutral,87.30,0.91
2025-05-22 21:53:06,A,Neutral,78.90,0.90
2025-05-22 21:53:07,A,Neutral,85.87,0.88
2025-05-22 21:53:07,A,Neutral,54.77,0.87
2025-05-22 21:53:07,A,Neutral,80.85,0.85
2025-05-22 21:53:07,A,Neutral,59.97,0.84
2025-05-22 21:53:07,A,Neutral,81.87,0.85
2025-05-22 21:53:07,A,Neutral,62.94,0.86
2025-05-22 21:53:07,A,Neutral,36.33,0.87
2025-05-22 21:53:07,A,Neutral,40.57,0.89
2025-05-22 21:53:07,A,Neutral,43.74,0.91
2025-05-22 21:53:07,A,Neutral,53.05,0.93
